<http://dbpedia.org/ontology/Engineer>,engineer electrical_engineer computer_engineer technologist mechanical_engineer
<http://dbpedia.org/ontology/SumoWrestler>,sumo_wrestler
<http://dbpedia.org/ontology/RacingDriver>,racing_driver
<http://dbpedia.org/ontology/Sales>,overall_sales actual_sales most_sales retail_sales game_sales other_sales retailers increased_sales sales_numbers store_sales sales
<http://dbpedia.org/ontology/ChristianDoctrine>,christian_doctrine
<http://dbpedia.org/ontology/TeamMember>,team_member team_members other_team_members
<http://dbpedia.org/ontology/Mill>,mill
<http://dbpedia.org/ontology/Treadmill>,stationary_bike treadmill jogging exercise_bike recumbent_bike threadmill tread_mill elliptical elliptical_machine spin_bike stairmaster
<http://dbpedia.org/ontology/ProtohistoricalPeriod>,
<http://dbpedia.org/ontology/VolleyballCoach>,
<http://dbpedia.org/ontology/Opera>,operas opera
<http://dbpedia.org/ontology/LacrossePlayer>,lacrosse_player
<http://dbpedia.org/ontology/Wine>,beer wine whisky cocktails hard_cider red_wine whiskey cheap_wine brandy scotch champagne
<http://dbpedia.org/ontology/ControlledDesignationOfOriginWine>,
<http://dbpedia.org/ontology/Camera>,cell_phone_camera camera normal_camera just_a_camera second_camera viewfinder video_camera camer phone_camera view_finder other_camera
<http://dbpedia.org/ontology/DigitalCamera>,cell_phone_camera camera_phone film_camera real_camera digital_camera digital_cameras actual_camera dslr camcorder phone_camera cellphone_camera
<http://dbpedia.org/ontology/Regency>,current_ruler current_heir female_heir heir new_heir regency_council regency
<http://dbpedia.org/ontology/BullFighter>,
<http://dbpedia.org/ontology/Locality>,locality particular_state
<http://dbpedia.org/ontology/FrenchLocality>,
<http://dbpedia.org/ontology/CelestialBody>,planetoid asteroid_belt solar_system gas_giant other_planet planetary_body celestial_body planetary_system orbiting asteroid celestial_object
<http://dbpedia.org/ontology/Galaxy>,other_galaxies solar_system planet galaxy own_galaxy solar_systems entire_galaxy intergalactic_space other_galaxy galaxies planets
<http://dbpedia.org/ontology/Comics>,other_comics actual_comics few_comics comic_books comicbooks comic comic_book many_comics comics graphic_novels comic_characters
<http://dbpedia.org/ontology/Manhwa>,webtoon manhua wuxia manhwa manga anime_adaption anime/manga manwha light_novel
<http://dbpedia.org/ontology/OrganisationMember>,
<http://dbpedia.org/ontology/TelevisionSeason>,
<http://dbpedia.org/ontology/UnitOfWork>,
<http://dbpedia.org/ontology/Case>,case particular_case
<http://dbpedia.org/ontology/LawFirm>,same_firm large_firm law_office big_law_firm consulting_firm big_firm paralegal law_firms accounting_firm law_firm small_firm
<http://dbpedia.org/ontology/Fashion>,fashion fashions high_fashion fashion_trends
<http://dbpedia.org/ontology/Swarm>,swarms swarm
<http://dbpedia.org/ontology/Openswarm>,
<http://dbpedia.org/ontology/SoapCharacter>,
<http://dbpedia.org/ontology/Gene>,allele specific_genes genetic_mutation certain_genes same_gene genes alleles gene single_gene other_genes mutations
<http://dbpedia.org/ontology/HumanGene>,
<http://dbpedia.org/ontology/InformationAppliance>,
<http://dbpedia.org/ontology/SportsManager>,
<http://dbpedia.org/ontology/HotSpring>,hot_springs hot_spring
<http://dbpedia.org/ontology/Chef>,chef sous_chef chefs head_chef professional_chef cook
<http://dbpedia.org/ontology/SystemOfLaw>,
<http://dbpedia.org/ontology/Church>,other_church congregation local_church other_churches church current_church mormon_church pastor church_members pastors parishioners
<http://dbpedia.org/ontology/Ideology>,religious_ideology other_ideologies idealogy belief_system ideologies political_ideology ideology political_movement own_ideology particular_ideology other_ideology
<http://dbpedia.org/ontology/Community>,larger_community community_members subreddit_community whole_community community online_community general_community reddit_community
<http://dbpedia.org/ontology/Volcano>,active_volcano caldera volcano
<http://dbpedia.org/ontology/TableTennisPlayer>,
<http://dbpedia.org/ontology/Artwork>,artwork art_work cover_art original_art original_artwork artworks own_artwork actual_art other_artwork
<http://dbpedia.org/ontology/VolleyballPlayer>,volleyball_player
<http://dbpedia.org/ontology/Sea>,seas sea
<http://dbpedia.org/ontology/BeautyQueen>,beauty_queen
<http://dbpedia.org/ontology/Region>,region specific_region own_region other_regions regions
<http://dbpedia.org/ontology/Novel>,novella original_novel novel first_novel whole_novel graphic_novel fantasy_novel short_stories novels book short_story
<http://dbpedia.org/ontology/LightNovel>,light_novel manga_series original_manga light_novels anime anime_adaption web_novel other_manga anime_adaptation manga manga_adaptation
<http://dbpedia.org/ontology/SiteOfSpecialScientificInterest>,
<http://dbpedia.org/ontology/Presenter>,presenter
<http://dbpedia.org/ontology/Watermill>,watermill
<http://dbpedia.org/ontology/BaseballTeam>,sports_team college_team little_league_team baseball_team football_team minor_league_team soccer_team hockey_team basketball_team
<http://dbpedia.org/ontology/Mineral>,mineral
<http://dbpedia.org/ontology/SportsTeamSeason>,
<http://dbpedia.org/ontology/SoccerClubSeason>,
<http://dbpedia.org/ontology/Mosque>,mosque
<http://dbpedia.org/ontology/Referee>,umpire linesman line_judge linesmen unsportsmanlike_conduct referee ref referees fourth_official
<http://dbpedia.org/ontology/CanadianFootballPlayer>,
<http://dbpedia.org/ontology/Flag>,flags flag
<http://dbpedia.org/ontology/SportFacility>,
<http://dbpedia.org/ontology/NationalSoccerClub>,
<http://dbpedia.org/ontology/Pornstar>,chick stripper pornstar porn_actress porn_star milf
<http://dbpedia.org/ontology/Manga>,manga_series original_anime original_manga light_novels manga anime mangas whole_manga other_manga anime_adaptation light_novel
<http://dbpedia.org/ontology/Instrument>,instrument violin piano bass_guitar guitar musical_instrument classical_guitar other_instrument electric_guitar real_instrument cello
<http://dbpedia.org/ontology/Guitar>,piano violin bass_guitar guitar acoustic_guitar ukulele electric_guitar harmonica double_bass acoustic cello
<http://dbpedia.org/ontology/Swimmer>,gymnast competitive_swimmer triathlete swimmer
<http://dbpedia.org/ontology/Factory>,production_line factory
<http://dbpedia.org/ontology/Venue>,venues venue private_event
<http://dbpedia.org/ontology/RadioProgram>,radio_program public_radio radio_show
<http://dbpedia.org/ontology/Royalty>,royalty
<http://dbpedia.org/ontology/Deputy>,deputies police_chief deputy sheriff police_commissioner
<http://dbpedia.org/ontology/Agent>,agent
<http://dbpedia.org/ontology/Family>,family _family extended_family immediate_family other_relatives other_family whole_family close_family entire_family own_family relatives
<http://dbpedia.org/ontology/Shrine>,shrine tomb shrines
<http://dbpedia.org/ontology/PublicService>,private_sector public_sector public_service government_service
<http://dbpedia.org/ontology/PublicServiceOutput>,
<http://dbpedia.org/ontology/Drama>,little_drama unnecessary_drama good_drama bullshit_drama personal_drama pointless_drama other_drama drama petty_drama real_drama
<http://dbpedia.org/ontology/PenaltyShootOut>,
<http://dbpedia.org/ontology/cidoccrm:E4_Period>,
<http://dbpedia.org/ontology/Genre>,genre genres
<http://dbpedia.org/ontology/Year>,one_year the_year _year year year- whole_year year*. every_year
<http://dbpedia.org/ontology/Priest>,preist priest priests other_priests
<http://dbpedia.org/ontology/SambaSchool>,
<http://dbpedia.org/ontology/FashionDesigner>,fashion_designer
<http://dbpedia.org/ontology/Ligament>,tendon meniscus labrum ligament femur calf_muscle left_knee patella cartilage rotator_cuff ligaments
<http://dbpedia.org/ontology/CityDistrict>,
<http://dbpedia.org/ontology/VoiceActor>,different_voice_actor same_voice voice_actor voice_actors new_voice_actor voice_work same_voice_actor voice_actress
<http://dbpedia.org/ontology/PrehistoricalPeriod>,
<http://dbpedia.org/ontology/ComedyGroup>,comedy_group
<http://dbpedia.org/ontology/Sculpture>,sculptures oil_painting sculpture painting
<http://dbpedia.org/ontology/SubMunicipality>,
<http://dbpedia.org/ontology/Deanery>,
<http://dbpedia.org/ontology/MountainPass>,mountain_pass
<http://dbpedia.org/ontology/Blazon>,blazon
<http://dbpedia.org/ontology/Aristocrat>,aristocrat
<http://dbpedia.org/ontology/BowlingLeague>,bowling_league
<http://dbpedia.org/ontology/PublicServiceInput>,
<http://dbpedia.org/ontology/HistoricalPeriod>,historical_period
<http://dbpedia.org/ontology/SquashPlayer>,
<http://dbpedia.org/ontology/Cartoon>,cartoonist cartoon cartoonists depicting cartoons satirical_cartoon offensive_cartoon satirical_cartoons fucking_cartoon depiction
<http://dbpedia.org/ontology/Anime>,original_anime anime_series anime animes anime/manga good_anime manga/anime other_anime shonen manga other_animes
<http://dbpedia.org/ontology/GeologicalPeriod>,
<http://dbpedia.org/ontology/OldTerritory>,old_territory
<http://dbpedia.org/ontology/CollectionOfValuables>,
<http://dbpedia.org/ontology/Diocese>,dioceses local_parish congregation diocese presbytery church parish other_churches parishes archdiocese
<http://dbpedia.org/ontology/MovieGenre>,
<http://dbpedia.org/ontology/CareerStation>,
<http://dbpedia.org/ontology/Skyscraper>,skyscrapers skyscraper tall_building sky_scraper empire_state_building
<http://dbpedia.org/ontology/Group>,group own_group large_group first_group small_group _group groups different_group whole_group larger_group random_group
<http://dbpedia.org/ontology/ClericalOrder>,
<http://dbpedia.org/ontology/WindMotor>,
<http://dbpedia.org/ontology/NoteworthyPartOfBuilding>,
<http://dbpedia.org/ontology/Train>,train bus train_station tram trains commuter_train
<http://dbpedia.org/ontology/Windmill>,windmill
<http://dbpedia.org/ontology/BoardGame>,card_games board_games boardgames tabletop_game card_game board_game boardgame other_board_games tabletop_games
<http://dbpedia.org/ontology/ChessPlayer>,chess_player
<http://dbpedia.org/ontology/DartsPlayer>,
<http://dbpedia.org/ontology/Globularswarm>,
<http://dbpedia.org/ontology/Dog>,chihuahua pup other_dog little_dog own_dog husky kitten puppy ferret dog cat
<http://dbpedia.org/ontology/Atoll>,atoll
<http://dbpedia.org/ontology/NetballPlayer>,
<http://dbpedia.org/ontology/Prefecture>,prefectures prefecture
<http://dbpedia.org/ontology/CyclingCompetition>,
<http://dbpedia.org/ontology/Monastery>,monastery
<http://dbpedia.org/ontology/ChemicalElement>,chemical_element
<http://dbpedia.org/ontology/TennisTournament>,tennis_tournament
<http://dbpedia.org/ontology/Synagogue>,synagogue synagogues local_mosque
<http://dbpedia.org/ontology/FootballLeagueSeason>,
<http://dbpedia.org/ontology/HollywoodCartoon>,
<http://dbpedia.org/ontology/BeachVolleyballPlayer>,
<http://dbpedia.org/ontology/NCAATeamSeason>,
<http://dbpedia.org/ontology/Star>,stars star
<http://dbpedia.org/ontology/Parish>,local_parish congregation diocese local_church church parish parish_priest parishes parishioners
<http://dbpedia.org/ontology/AmateurBoxer>,amateur_boxer
<http://dbpedia.org/ontology/Economist>,economist economists political_scientist economics_professor
<http://dbpedia.org/ontology/SpeedwayRider>,
<http://dbpedia.org/ontology/Gymnast>,ballet_dancer bodybuilder swimmer weightlifter gymnast powerlifter
<http://dbpedia.org/ontology/Painting>,art_work painter painting actual_painting oil_painting still_life watercolor drawing sculpture
<http://dbpedia.org/ontology/SportsTeamMember>,
<http://dbpedia.org/ontology/AnimangaCharacter>,
<http://dbpedia.org/ontology/SoccerTournament>,soccer_tournament
<http://dbpedia.org/ontology/HorseTrainer>,horse_trainer
<http://dbpedia.org/ontology/Imdb>,imdb
<http://dbpedia.org/ontology/GeopoliticalOrganisation>,
<http://dbpedia.org/ontology/MouseGene>,
<http://dbpedia.org/ontology/Skater>,skater
<http://dbpedia.org/ontology/Curler>,curler eyelash_curler
<http://dbpedia.org/ontology/Professor>,prof department_chair faculty_member professors math_teacher student lecturer professor college_professor teacher math_department
<http://dbpedia.org/ontology/VicePresident>,first_lady vice_president chairman executive president treasurer current_president vice-president former_president senator secretary
<http://dbpedia.org/ontology/Constellation>,constellation
<http://dbpedia.org/ontology/Skier>,climber snowboard skiers skiier ski snowboarder skier
<http://dbpedia.org/ontology/PaintballLeague>,
<http://dbpedia.org/ontology/OlympicEvent>,olympic_event
<http://dbpedia.org/ontology/ArtistDiscography>,
<http://dbpedia.org/ontology/Abbey>,abbey
<http://dbpedia.org/ontology/FormulaOneRacing>,
<http://dbpedia.org/ontology/Sculptor>,sculptor
<http://dbpedia.org/ontology/Pope>,religious_leader current_pope christian catholics pope vatican new_pope catholic_church
<http://dbpedia.org/ontology/Beer>,drink beers beer more_beer wine bud_light liquor cheap_beer good_beer whiskey scotch
<http://dbpedia.org/ontology/PeriodOfArtisticStyle>,
<http://dbpedia.org/ontology/OverseasDepartment>,
<http://dbpedia.org/ontology/Intercommunality>,
<http://dbpedia.org/ontology/Comic>,comic
<http://dbpedia.org/ontology/Murderer>,innocent_man murder_victim murder accomplice child_molester innocent_person murderer rapist serial_rapist serial_killer convicted_murderer
<http://dbpedia.org/ontology/Decoration>,decoration other_decorations decorations decorative
<http://dbpedia.org/ontology/Municipality>,county municipal_government many_municipalities municipality local_municipality county_government other_municipalities local_government local_authority municipalities city/county
<http://dbpedia.org/ontology/District>,county districts school_district school_board other_districts school_districts district most_districts entire_district
<http://dbpedia.org/ontology/List>,whole_list actual_list lists small_list big_list short_list own_list list
<http://dbpedia.org/ontology/TrackList>,entire_album actual_album whole_album last_track other_songs tracklist tracklisting setlist track_list full_album soundcloud_page
<http://dbpedia.org/ontology/Arena>,arenas arena
<http://dbpedia.org/ontology/SoccerLeagueSeason>,
<http://dbpedia.org/ontology/Surname>,given_name surnames last_name middle_name last_names first_name family_name second_name surname maiden_name birth_name
<http://dbpedia.org/ontology/BoxingLeague>,
<http://dbpedia.org/ontology/DistrictWaterBoard>,
<http://dbpedia.org/ontology/RadioControlledRacingLeague>,
<http://dbpedia.org/ontology/State>,county states federal_government other_state other_states particular_state state- only_state stat state_government state
<http://dbpedia.org/ontology/Listen>,whole_album good_listen few_songs quick_listen few_listens more_listens proper_listen full_listen great_album listen
<http://dbpedia.org/ontology/Temple>,altar temple chapel
<http://dbpedia.org/ontology/Cheese>,sausage cream_cheese bread little_cheese cheese mashed_potatoes cheddar_cheese cheese_sauce bacon american_cheese bacon_bits
<http://dbpedia.org/ontology/Unknown>,unknown
<http://dbpedia.org/ontology/Publisher>,most_publishers game_publisher original_publisher major_publisher publisher publishers publishing_company big_publisher publisher/developer
<http://dbpedia.org/ontology/MultiVolumePublication>,
<http://dbpedia.org/ontology/OntologyClass:Foaf:Document>,
<http://dbpedia.org/ontology/Resume>,work_history cover_letters resume current_resume cover_letter resumé. prospective_employers potential_employers resumé résumé good_resume
<http://dbpedia.org/ontology/SkiResort>,ski_area ski_town golf_course beach_town ski_resort ski_hill state_park
<http://dbpedia.org/ontology/IranSettlement>,
<http://dbpedia.org/ontology/Memorial>,memorials monument memorial_service memorial
<http://dbpedia.org/ontology/Medician>,
<http://dbpedia.org/ontology/NaturalRegion>,
<http://dbpedia.org/ontology/NationalFootballLeagueSeason>,
<http://dbpedia.org/ontology/CultivatedVariety>,
<http://dbpedia.org/ontology/Castle>,city_walls own_castle fortress big_castle palace castle castles throne_room village encampment
<http://dbpedia.org/ontology/VicePrimeMinister>,
<http://schema.org/Product>,new_product products single_product certain_product specific_product own_product actual_product good_product product particular_product said_product
<http://dbpedia.org/ontology/RugbyLeague>,football/soccer american_football rugby_union rugby gridiron football rugby_league soccer
<http://dbpedia.org/ontology/Asteroid>,large_asteroid astroid solar_orbit space_station gas_giant orbit asteroids asteroid earth_orbit space_debris asteroid_belt
<http://dbpedia.org/ontology/Polyhedron>,polyhedron
<http://dbpedia.org/ontology/Lieutenant>,commanding_officer admiral lieutenant lieutenants sergeant chief second-in-command colonel
<http://dbpedia.org/ontology/Host>,other_hosts hosts host
<http://dbpedia.org/ontology/Celebrity>,celebrity celebrities famous_people other_celebrities famous_person movie_star celebs celeb other_celebrity
<http://dbpedia.org/ontology/Letter>,formal_letter letter real_letter own_letter letters many_letters second_letter actual_letter
<http://dbpedia.org/ontology/Noble>,
<http://dbpedia.org/ontology/Deity>,supernatural_being divine_being deities creator_god particular_god divinity deity diety particular_deity higher_being christian_god
<http://dbpedia.org/ontology/RailwayStation>,city_centre shopping_centre railway_station town_centre train_station central_station tram metro_station bus_station bus_terminal subway_station
<http://dbpedia.org/ontology/TelevisionHost>,
<http://dbpedia.org/ontology/Manhua>,webtoon manhua manhwa
<http://dbpedia.org/ontology/WaterTower>,water_towers water_tower
<http://dbpedia.org/ontology/PolishKing>,
<http://dbpedia.org/ontology/Bodybuilder>,bodybuilder body_builder body_building fitness_model bodybuilding professional_bodybuilder weightlifter body_builders powerlifter weight_lifter power_lifter
<http://dbpedia.org/ontology/Casino>,casino casinos
<http://dbpedia.org/ontology/RaceHorse>,racehorse race_horse
<http://dbpedia.org/ontology/RadioHost>,radio_host radio_personality talk_show talk_show_host comedian radio_show
<http://dbpedia.org/ontology/MilitaryStructure>,military_structure command_structure
<http://dbpedia.org/ontology/RugbyClub>,rugby_club
<http://dbpedia.org/ontology/shuttle>,return_trip shuttles shuttle
<http://dbpedia.org/ontology/massif>,s’est gauchiste obtenu massif possiblement territoire bâtiment minoritaire quartier d'imposition xénophobe
<http://dbpedia.org/ontology/britishComedyAwards>,
<http://dbpedia.org/ontology/sourceConfluenceCountry>,
<http://dbpedia.org/ontology/largestMetro>,
<http://dbpedia.org/ontology/firstOwner>,previous_owner first_owner
<http://dbpedia.org/ontology/managementRegion>,
<http://dbpedia.org/ontology/senator>,vice_president state_senator congressman senators president legislator governor lawmaker state_representative presidential_candidate senator
<http://dbpedia.org/ontology/attorneyGeneral>,federal_judge federal_officials government_official federal_court attorney_general state_attorney_general legislator justice_department governor executive_branch federal_agency
<http://dbpedia.org/ontology/raceTrack>,road_course race_car race_track single_car drag_strip fast_car race_cars race_course rally_car racetrack drag_races
<http://dbpedia.org/ontology/mother>,own_mother mother stepmother step-father step_mother father mom daughter sister step-mom stepfather
<http://dbpedia.org/ontology/bronzeMedalist>,
<http://dbpedia.org/ontology/lessPopulousCountry>,
<http://dbpedia.org/ontology/alpsSubgroup>,
<http://dbpedia.org/ontology/construction>,construction_projects construction construction_project construction_work
<http://dbpedia.org/ontology/organisation>,organisation organisations organization
<http://dbpedia.org/ontology/museumType>,
<http://dbpedia.org/ontology/opponents>,opponents opponent oponents other_opponents oponent most_opponents
<http://dbpedia.org/ontology/listItemOf>,
<http://dbpedia.org/ontology/mentor>,mentor
<http://dbpedia.org/ontology/populationTotalReference>,
<http://dbpedia.org/ontology/geminiAward>,
<http://dbpedia.org/ontology/wikiPageInterLanguageLink>,
<http://dbpedia.org/ontology/trainerClub>,
<http://dbpedia.org/ontology/complexion>,skintone freckles natural_color skin_tone hair_texture hair_color natural_skin pale_skin complexion natural_hair_color fair_skin
<http://dbpedia.org/ontology/silverMedalist>,
<http://dbpedia.org/ontology/causedBy>,
<http://dbpedia.org/ontology/founder>,co-founder founder
<http://dbpedia.org/ontology/hairColor>,hair_colour skin_tone hair_texture hair_color eye_color complexion facial_structure hair_style natural_hair_color eye_colour hair_colors
<http://dbpedia.org/ontology/prefecture>,prefectures prefecture
<http://dbpedia.org/ontology/relatedFunctions>,related_functions
<http://dbpedia.org/ontology/dam>,dam
<http://dbpedia.org/ontology/show>,actual_show show tv_show particular_episode only_show entire_show few_episodes first_episode other_shows other_show whole_show
<http://dbpedia.org/ontology/musicians>,other_musicians composers artists singers other_artists professional_musicians famous_musicians talented_musicians musicians songwriters great_musicians
<http://dbpedia.org/ontology/student>,high_school_student university_student university teaching_assistant graduate_student student undergraduate grad_student professor teacher school
<http://dbpedia.org/ontology/explorer>,explorer
<http://dbpedia.org/ontology/viceLeaderParty>,
<http://dbpedia.org/ontology/soccerLeagueWinner>,
<http://dbpedia.org/ontology/makeupArtist>,makeup_artist professional_makeup_artist makeup_artists own_makeup make-up_artist hair_stylist make_up_artist hairstylist stylist
<http://dbpedia.org/ontology/alpsSection>,
<http://dbpedia.org/ontology/laurenceOlivierAward>,
<http://dbpedia.org/ontology/championInSingle>,
<http://dbpedia.org/ontology/aircraftUser>,
<http://dbpedia.org/ontology/animator>,animator animators concept_artist
<http://dbpedia.org/ontology/mostPopulousCountry>,largest_economy most_populous_country biggest_economy
<http://dbpedia.org/ontology/enshrinedDeity>,
<http://dbpedia.org/ontology/unesco>,
<http://dbpedia.org/ontology/lake>,creek pier lake huge_lake shoreline small_lake big_lake canyon shore
<http://dbpedia.org/ontology/belgiumPoliticalMajority>,
<http://dbpedia.org/ontology/championInDoubleFemale>,
<http://dbpedia.org/ontology/pictureDescription>,
<http://dbpedia.org/ontology/diocese>,dioceses local_parish congregation diocese presbytery church parish other_churches parishes archdiocese
<http://dbpedia.org/ontology/damsire>,
<http://dbpedia.org/ontology/elementAbove>,
<http://dbpedia.org/ontology/disciple>,disciple apostle
<http://dbpedia.org/ontology/olivierAward>,
<http://dbpedia.org/ontology/alpsGroup>,
<http://dbpedia.org/ontology/tonyAward>,
<http://dbpedia.org/ontology/sea>,seas sea
<http://dbpedia.org/ontology/aspectRatio>,4:3 16x9 correct_aspect_ratio different_aspect_ratio widescreen black_bars aspect_ratios aspect_ration aspect_ratio 16:9 same_aspect_ratio
<http://dbpedia.org/ontology/cesarAward>,
<http://dbpedia.org/ontology/follows>,follows
<http://dbpedia.org/ontology/termPeriod>,
<http://dbpedia.org/ontology/soccerLeaguePromoted>,
<http://dbpedia.org/ontology/uses>,other_uses uses many_uses
<http://dbpedia.org/ontology/touristicSite>,
<http://dbpedia.org/ontology/shipCrew>,
<http://dbpedia.org/ontology/olympicOathSwornByAthlete>,
<http://dbpedia.org/ontology/jockey>,jockey
<http://dbpedia.org/ontology/majorLake>,
<http://dbpedia.org/ontology/sharingOutName>,
<http://dbpedia.org/ontology/institution>,other_institution higher_learning institutions religious_organization educational_institution institution
<http://dbpedia.org/ontology/club>,clubs club different_club other_clubs same_club new_club many_clubs other_club only_club football_club favorite_club
<http://dbpedia.org/ontology/previousEntity>,
<http://dbpedia.org/ontology/features>,other_features many_features key_features basic_features functionality additional_features few_features useful_features most_features features functionalities
<http://dbpedia.org/ontology/painter>,painter painting
<http://dbpedia.org/ontology/youthClub>,youth_club
<http://dbpedia.org/ontology/oldProvince>,
<http://dbpedia.org/ontology/alpsMajorSector>,
<http://dbpedia.org/ontology/soccerTournamentMostSteady>,
<http://dbpedia.org/ontology/commandant>,commandant
<http://dbpedia.org/ontology/poorestCountry>,richest_countries largest_country poorest_country
<http://dbpedia.org/ontology/belgiumReffBourgmestre>,
<http://dbpedia.org/ontology/productionCompany>,film_company production_studio movie_company production_company film_studio movie_studio production_companies producer production_house
<http://dbpedia.org/ontology/movie>,whole_movie other_movie terrible_movie good_movie whole_film movie entire_movie first_movie actual_movie great_movie last_movie
<http://dbpedia.org/ontology/currentTeamMember>,
<http://dbpedia.org/ontology/localizationThumbnail>,
<http://dbpedia.org/ontology/provides>,provides
<http://dbpedia.org/ontology/administrator>,administrator admin
<http://dbpedia.org/ontology/presidentGeneralCouncil>,
<http://dbpedia.org/ontology/polishFilmAward>,
<http://dbpedia.org/ontology/entourage>,entourage
<http://dbpedia.org/ontology/languageCode>,
<http://dbpedia.org/ontology/currentWorldChampion>,
<http://dbpedia.org/ontology/careerStation>,
<http://dbpedia.org/ontology/soccerTournamentClosingSeason>,
<http://dbpedia.org/ontology/humanDevelopmentIndexRankingCategory>,
<http://dbpedia.org/ontology/regency>,current_ruler current_heir female_heir heir new_heir regency_council regency
<http://dbpedia.org/ontology/judge>,judge juror defendant jury prosecutor defense_attorney magistrate court first_judge jury_trial prosecuting_attorney
<http://dbpedia.org/ontology/dfE>,
<http://dbpedia.org/ontology/bigestCity>,
<http://dbpedia.org/ontology/politicGovernmentDepartment>,
<http://dbpedia.org/ontology/linkedTo>,
<http://dbpedia.org/ontology/soccerTournamentOpeningSeason>,
<http://dbpedia.org/ontology/provinceLink>,
<http://dbpedia.org/ontology/subprefecture>,
<http://dbpedia.org/ontology/executiveHeadteacher>,
<http://dbpedia.org/ontology/dubber>,
<http://dbpedia.org/ontology/sovereignCountry>,sovereign_country annexing neighboring_country legitimate_government foreign_power sovereign_nations sovereign_countries sovereign_nation sovereign_territory sovereign_state international_community
<http://dbpedia.org/ontology/magazine>,magazines magazine same_magazine
<http://dbpedia.org/ontology/geolocDepartment>,
<http://dbpedia.org/ontology/goldenRaspberryAward>,
<http://dbpedia.org/ontology/capitalDistrict>,
<http://dbpedia.org/ontology/achievement>,acheivement achivement accomplishment achievment achievements achievement
<http://dbpedia.org/ontology/comic>,comic
<http://dbpedia.org/ontology/musicType>,
<http://dbpedia.org/ontology/wikiPageWikiLink>,
<http://dbpedia.org/ontology/setDesigner>,set_designer
<http://dbpedia.org/ontology/volumes>,volumes
<http://dbpedia.org/ontology/handedness>,handedness
<http://dbpedia.org/ontology/iftaAward>,
<http://dbpedia.org/ontology/soccerLeagueRelegated>,
<http://dbpedia.org/ontology/smallestCountry>,smallest_country
<http://dbpedia.org/ontology/gaudiAward>,
<http://dbpedia.org/ontology/meetingBuilding>,
<http://dbpedia.org/ontology/continent>,continents whole_continent landmass continent own_continent other_continents entire_continent
<http://dbpedia.org/ontology/raceHorse>,racehorse race_horse
<http://dbpedia.org/ontology/soccerTournamentThisSeason>,
<http://dbpedia.org/ontology/meetingCity>,
<http://dbpedia.org/ontology/museum>,museum local_museum history_museum natural_history_museum museums science_center art_museum art_gallery
<http://dbpedia.org/ontology/buriedPlace>,
<http://dbpedia.org/ontology/firstOlympicEvent>,
<http://dbpedia.org/ontology/championInSingleFemale>,
<http://dbpedia.org/ontology/architectualBureau>,
<http://dbpedia.org/ontology/viceLeader>,
<http://dbpedia.org/ontology/delegateMayor>,
<http://dbpedia.org/ontology/oldDistrict>,old_district
<http://dbpedia.org/ontology/cluster>,clusters cluster
<http://dbpedia.org/ontology/lunarRover>,lunar_rover
<http://dbpedia.org/ontology/alpsSupergroup>,
<http://dbpedia.org/ontology/richestCountry>,richest_nation wealthiest_country wealthiest_nations richest_countries developed_country best_country wealthiest_countries rich_country poorest_countries richest_country greatest_country
<http://dbpedia.org/ontology/religiousOrder>,religious_order
<http://dbpedia.org/ontology/cultivatedVariety>,
<http://dbpedia.org/ontology/drama>,little_drama unnecessary_drama good_drama bullshit_drama personal_drama pointless_drama other_drama drama petty_drama real_drama
<http://dbpedia.org/ontology/settlementAttached>,
<http://dbpedia.org/ontology/playerInTeam>,
<http://dbpedia.org/ontology/playRole>,
<http://dbpedia.org/ontology/enemy>,enemy_players entire_enemy_team enemie ennemy easy_kill enemy_player low_health ennemies enemys enemies enemy
<http://dbpedia.org/ontology/climate>,climate_changes climates climate_patterns global_climate_change climate_change climate global_climate weather_patterns global_warming human_activity
<http://dbpedia.org/ontology/otherAppearances>,other_appearances
<http://dbpedia.org/ontology/presidentRegionalCouncil>,
<http://dbpedia.org/ontology/largestCountry>,small_country largest_economies largest_country biggest_country most_powerful_nation biggest_economy tiny_country second_largest_economy largest_economy most_powerful_country strongest_military
<http://dbpedia.org/ontology/championInMixedDouble>,
<http://dbpedia.org/ontology/alpsMainPart>,
<http://dbpedia.org/ontology/foresterDistrict>,
<http://dbpedia.org/ontology/deanery>,
<http://dbpedia.org/ontology/sourceDistrict>,
<http://dbpedia.org/ontology/terytCode>,
<http://dbpedia.org/ontology/sales>,overall_sales actual_sales most_sales retail_sales game_sales other_sales retailers increased_sales sales_numbers store_sales sales
<http://dbpedia.org/ontology/subdivisionName>,
<http://dbpedia.org/ontology/areaOfSearch>,
<http://dbpedia.org/ontology/specialEffects>,set_design cgi practical_effects modern_movies real_actors visual_effects action_scenes cinematography production_design action_sequences special_effects
<http://dbpedia.org/ontology/winsAtLAGT>,
<http://dbpedia.org/ontology/patronSaint>,patron_saint
<http://dbpedia.org/ontology/majorVolcano>,
<http://dbpedia.org/ontology/grandsire>,
<http://dbpedia.org/ontology/soccerTournamentLastChampion>,
<http://dbpedia.org/ontology/wilaya>,
<http://dbpedia.org/ontology/adjacentSettlement>,
<http://dbpedia.org/ontology/father>,other_son step_father mother step-father granddaughter father own_father daughter half-brother grandson stepfather
<http://dbpedia.org/ontology/associateStar>,
<http://dbpedia.org/ontology/race>,only_one_race races single_race race
<http://dbpedia.org/ontology/silCode>,
